,MiTFg,NGFR,Sox10,AXL,timepoint_id,Timepoint,drug_id,Drugs,dose_id,Doses,Rep
279,3.521557415,3.176047076,3.557387023,3.825228766,1,0.5 h,1,Vem,1,0 uM,1
280,3.814411378,3.015461978,3.843936742,3.534658959,1,0.5 h,1,Vem,1,0 uM,1
281,3.374911134,2.971470001,3.329254149,3.956080189,1,0.5 h,1,Vem,1,0 uM,1
282,3.479602055,3.043510875,3.522386079,3.712021591,1,0.5 h,1,Vem,1,0 uM,1
283,3.593339057,3.024788335,3.422615632,3.56538468,1,0.5 h,1,Vem,1,0 uM,1
284,3.721164995,3.181775066,3.751182265,3.610107874,1,0.5 h,1,Vem,1,0 uM,1
285,3.523541317,2.814409409,3.55036521,3.469881607,1,0.5 h,1,Vem,1,0 uM,1
286,3.800818082,3.261984355,3.740538422,3.786924104,1,0.5 h,1,Vem,1,0 uM,1
287,3.616517947,2.985173317,3.649375768,3.421781197,1,0.5 h,1,Vem,1,0 uM,1
288,3.556655259,2.967301707,3.677926514,3.411054326,1,0.5 h,1,Vem,1,0 uM,1
289,3.642717228,3.044946591,3.65222591,3.256847956,1,0.5 h,1,Vem,1,0 uM,1
290,3.442131475,2.865489877,3.538867391,3.578595276,1,0.5 h,1,Vem,1,0 uM,1
291,4.211651288,3.295765824,3.951212148,3.732410833,1,0.5 h,1,Vem,1,0 uM,1
292,4.068302605,3.049534178,3.700794998,3.416850868,1,0.5 h,1,Vem,1,0 uM,1
293,3.942455425,2.682116897,3.54740971,3.232948507,1,0.5 h,1,Vem,1,0 uM,1
294,3.700061668,3.044855559,3.731070962,3.789737425,1,0.5 h,1,Vem,1,0 uM,1
295,3.68509997,3.064439586,3.533325902,3.310003525,1,0.5 h,1,Vem,1,0 uM,1
296,3.588772383,2.872058452,3.549027034,3.260319927,1,0.5 h,1,Vem,1,0 uM,1
297,3.728490341,2.911189496,3.80000462,3.621974101,1,0.5 h,1,Vem,1,0 uM,1
298,3.856541158,3.273940236,3.627724336,3.701394456,1,0.5 h,1,Vem,1,0 uM,1
299,3.887577631,3.116978638,3.811823278,3.462009828,1,0.5 h,1,Vem,1,0 uM,1
300,3.935806457,3.232740177,3.437179771,4.101722383,1,0.5 h,1,Vem,1,0 uM,1
301,3.509343632,2.948913597,3.477207939,3.472077211,1,0.5 h,1,Vem,1,0 uM,1
302,3.626009918,3.066992949,3.787184569,3.583595538,1,0.5 h,1,Vem,1,0 uM,1
303,3.704195003,3.253045526,3.557965583,3.874257957,1,0.5 h,1,Vem,1,0 uM,1
304,3.437207492,2.78645561,3.536066162,3.604809886,1,0.5 h,1,Vem,1,0 uM,1
305,3.710926324,3.059463156,3.558159582,3.422467514,1,0.5 h,1,Vem,1,0 uM,1
306,3.712682563,3.015293827,3.580275177,3.599462173,1,0.5 h,1,Vem,1,0 uM,1
307,3.706549285,3.02572235,3.57667514,3.672811586,1,0.5 h,1,Vem,1,0 uM,1
308,3.702509155,3.164631273,3.641525401,3.809927832,1,0.5 h,1,Vem,1,0 uM,1
309,3.476487999,2.834686055,3.504565829,3.651418637,1,0.5 h,1,Vem,1,0 uM,1
310,3.600501107,2.902695767,3.605928962,3.650167807,1,0.5 h,1,Vem,1,0 uM,1
311,3.759027412,3.135673502,3.741114238,3.525620404,1,0.5 h,1,Vem,1,0 uM,1
312,3.583709492,3.210332332,3.749746324,3.879467921,1,0.5 h,1,Vem,1,0 uM,1
313,3.718561701,3.067236149,3.535181472,3.650163841,1,0.5 h,1,Vem,1,0 uM,1
314,3.643617758,3.17780895,3.599712641,3.821752042,1,0.5 h,1,Vem,1,0 uM,1
315,3.87190352,3.126458981,3.778249121,3.505562453,1,0.5 h,1,Vem,1,0 uM,1
316,3.608360405,3.09587843,3.571345856,3.845498645,1,0.5 h,1,Vem,1,0 uM,1
317,3.986025535,2.940311942,3.576740617,3.507393257,1,0.5 h,1,Vem,1,0 uM,1
318,3.492254986,3.13993659,3.586580818,3.745231005,1,0.5 h,1,Vem,1,0 uM,1
319,3.639119056,2.705704265,3.6138402,3.266127868,1,0.5 h,1,Vem,1,0 uM,1
320,3.843396842,3.005202961,3.842475814,3.367061043,1,0.5 h,1,Vem,1,0 uM,1
321,3.723681826,3.196170377,3.59492362,3.840941514,1,0.5 h,1,Vem,1,0 uM,1
322,3.943234056,3.007168542,3.53762716,3.117734122,1,0.5 h,1,Vem,1,0 uM,1
323,3.839645178,3.075335565,3.657850453,3.768921089,1,0.5 h,1,Vem,1,0 uM,1
324,3.967814262,3.093294067,3.745222837,3.36382774,1,0.5 h,1,Vem,1,0 uM,1
325,3.488505821,3.0654684,3.769321187,3.505829201,1,0.5 h,1,Vem,1,0 uM,1
326,4.032434081,3.000077605,3.746813151,3.611940783,1,0.5 h,1,Vem,1,0 uM,1
327,3.671256045,2.844281816,3.669651655,3.343418361,1,0.5 h,1,Vem,1,0 uM,1
328,3.653930509,2.951647605,3.562505659,3.638354846,1,0.5 h,1,Vem,1,0 uM,1
329,4.034658771,2.896284775,3.695018676,3.725313203,1,0.5 h,1,Vem,1,0 uM,1
330,3.67766471,3.093688982,3.556843507,3.599452089,1,0.5 h,1,Vem,1,0 uM,1
331,3.325871379,2.987253098,3.516018168,3.488266036,1,0.5 h,1,Vem,1,0 uM,1
332,3.904949567,3.067413885,3.563449291,3.539034163,1,0.5 h,1,Vem,1,0 uM,1
333,3.606860256,3.095414786,3.617877165,3.774585418,1,0.5 h,1,Vem,1,0 uM,1
334,3.78339505,2.830375715,3.617250803,3.605033817,1,0.5 h,1,Vem,1,0 uM,1
335,3.949821975,3.148643825,3.694602455,3.792451177,1,0.5 h,1,Vem,1,0 uM,1
336,3.864415616,3.189139463,3.738344017,3.774324367,1,0.5 h,1,Vem,1,0 uM,1
337,3.936275262,3.184106344,3.764085636,3.502661034,1,0.5 h,1,Vem,1,0 uM,1
338,3.912438808,3.197685673,3.73804954,3.648566914,1,0.5 h,1,Vem,1,0 uM,1
339,3.622968477,2.895366344,3.466714264,3.379799357,1,0.5 h,1,Vem,1,0 uM,1
340,3.790224424,3.226013822,3.695117562,3.709768932,1,0.5 h,1,Vem,1,0 uM,1
341,3.726946601,2.996690873,3.428287998,3.59723917,1,0.5 h,1,Vem,1,0 uM,1
342,3.619965627,2.954634945,3.482623687,3.539326638,1,0.5 h,1,Vem,1,0 uM,1
343,3.408138951,2.961603449,3.473640913,3.625334308,1,0.5 h,1,Vem,1,0 uM,1
344,3.429665433,2.842598714,3.539701023,3.63473676,1,0.5 h,1,Vem,1,0 uM,1
345,3.497948909,3.009253036,3.664833495,3.64859479,1,0.5 h,1,Vem,1,0 uM,1
346,3.460480862,2.936385684,3.406945123,3.200805525,1,0.5 h,1,Vem,1,0 uM,1
347,4.006790275,3.016751016,3.606733474,3.542489816,1,0.5 h,1,Vem,1,0 uM,1
348,3.445456303,2.946936724,3.533624682,3.799854783,1,0.5 h,1,Vem,1,0 uM,1
349,3.81371675,3.023002314,3.611102049,3.445843044,1,0.5 h,1,Vem,1,0 uM,1
350,3.747080297,3.001572385,3.617080641,3.201208202,1,0.5 h,1,Vem,1,0 uM,1
351,3.562425242,2.844853551,3.323973157,3.406270575,1,0.5 h,1,Vem,1,0 uM,1
352,4.008783909,3.158139446,3.772219844,3.327286527,1,0.5 h,1,Vem,1,0 uM,1
353,3.829410005,2.99725905,3.556643745,3.241897328,1,0.5 h,1,Vem,1,0 uM,1
354,3.731400877,2.977573647,3.677899982,3.891792655,1,0.5 h,1,Vem,1,0 uM,1
355,3.730054478,2.99859406,3.665704239,3.45443988,1,0.5 h,1,Vem,1,0 uM,1
356,3.83376784,3.052308241,3.669473573,3.63730456,1,0.5 h,1,Vem,1,0 uM,1
357,3.787144099,3.153471377,3.517932777,3.807646186,1,0.5 h,1,Vem,1,0 uM,1
358,3.548528765,3.048005751,3.539978792,3.180036247,1,0.5 h,1,Vem,1,0 uM,1
359,3.701985273,2.930892184,3.611624305,3.646777936,1,0.5 h,1,Vem,1,0 uM,1
360,3.605222978,2.832095666,3.407483896,3.448595236,1,0.5 h,1,Vem,1,0 uM,1
361,3.643390188,3.16436472,3.714011249,4.004795382,1,0.5 h,1,Vem,1,0 uM,1
362,3.603721218,2.898441846,3.596084357,3.684357088,1,0.5 h,1,Vem,1,0 uM,1
363,4.000793064,3.024620148,3.603551603,3.701215146,1,0.5 h,1,Vem,1,0 uM,1
364,3.382517135,3.245671981,3.411384946,3.745084284,1,0.5 h,1,Vem,1,0 uM,1
365,3.718364676,2.936867118,3.747450607,3.465639216,1,0.5 h,1,Vem,1,0 uM,1
366,3.598418163,2.830743218,3.541083018,3.206349588,1,0.5 h,1,Vem,1,0 uM,1
367,3.834446908,3.002586065,3.625371228,3.243265883,1,0.5 h,1,Vem,1,0 uM,1
368,3.646778099,2.944382437,3.613069432,3.656699323,1,0.5 h,1,Vem,1,0 uM,1
369,3.553079019,2.920120452,3.604023063,3.577072589,1,0.5 h,1,Vem,1,0 uM,1
370,3.841216443,3.076701634,3.77700662,3.901926618,1,0.5 h,1,Vem,1,0 uM,1
371,3.547420747,2.965079651,3.615232499,3.401168429,1,0.5 h,1,Vem,1,0 uM,1
372,3.961142774,2.904400187,3.899823454,3.656575668,1,0.5 h,1,Vem,1,0 uM,1
373,3.741376444,2.921313814,3.596941734,3.280214595,1,0.5 h,1,Vem,1,0 uM,1
374,3.798760953,3.157363779,3.712630623,3.928236383,1,0.5 h,1,Vem,1,0 uM,1
375,3.459424012,3.019966096,3.555843836,3.628082882,1,0.5 h,1,Vem,1,0 uM,1
376,3.902289394,2.956576856,3.714336002,3.547468902,1,0.5 h,1,Vem,1,0 uM,1
377,3.344460058,2.75072981,3.352048003,3.306929657,1,0.5 h,1,Vem,1,0 uM,1
378,3.471344591,2.887919098,3.525508158,3.636670205,1,0.5 h,1,Vem,1,0 uM,1
379,3.720099639,2.984004539,3.742314675,3.678854894,1,0.5 h,1,Vem,1,0 uM,1
380,3.850691568,3.16821226,3.61699417,3.388498047,1,0.5 h,1,Vem,1,0 uM,1
381,3.723557086,3.219599449,3.689748105,3.777387308,1,0.5 h,1,Vem,1,0 uM,1
382,3.717179443,3.039939847,3.555807579,3.160191831,1,0.5 h,1,Vem,1,0 uM,1
383,3.708513281,3.150138476,3.563491712,3.666013347,1,0.5 h,1,Vem,1,0 uM,1
384,3.689880884,3.081745479,3.587092509,3.45943857,1,0.5 h,1,Vem,1,0 uM,1
385,3.751255502,3.00682762,3.501566125,3.466192304,1,0.5 h,1,Vem,1,0 uM,1
386,3.535635639,3.021332577,3.754534602,3.908935908,1,0.5 h,1,Vem,1,0 uM,1
387,3.993519132,2.988126544,3.546750914,3.714424516,1,0.5 h,1,Vem,1,0 uM,1
388,3.699290459,2.981737054,3.471469466,3.659230067,1,0.5 h,1,Vem,1,0 uM,1
389,3.583805848,3.289513612,3.629830526,3.885605813,1,0.5 h,1,Vem,1,0 uM,1
390,3.697099391,2.929266163,3.737081551,3.652055492,1,0.5 h,1,Vem,1,0 uM,1
391,3.662263788,2.953141537,3.580104617,3.967135782,1,0.5 h,1,Vem,1,0 uM,1
392,4.03106604,2.991325966,3.584010265,3.848554953,1,0.5 h,1,Vem,1,0 uM,1
393,3.727282593,3.03177677,3.568254909,3.668411567,1,0.5 h,1,Vem,1,0 uM,1
394,3.9236549,3.171172937,3.858266154,3.489887902,1,0.5 h,1,Vem,1,0 uM,1
395,3.240880417,3.222154049,3.501961299,3.849550614,1,0.5 h,1,Vem,1,0 uM,1
396,3.505420442,2.961003802,3.372225002,3.790392263,1,0.5 h,1,Vem,1,0 uM,1
397,3.74266113,2.901534602,3.738983518,3.796838463,1,0.5 h,1,Vem,1,0 uM,1
398,3.881363642,2.891675628,3.672136331,3.590318394,1,0.5 h,1,Vem,1,0 uM,1
399,3.788460317,2.991706505,3.592910673,3.530703344,1,0.5 h,1,Vem,1,0 uM,1
400,3.77040542,3.030606687,3.817396656,3.719586859,1,0.5 h,1,Vem,1,0 uM,1
401,3.89895848,3.083350265,3.734264755,3.545199489,1,0.5 h,1,Vem,1,0 uM,1
402,3.850314002,3.303887407,3.865555362,3.705048731,1,0.5 h,1,Vem,1,0 uM,1
403,3.586425947,3.046474862,3.633523595,3.727668848,1,0.5 h,1,Vem,1,0 uM,1
404,3.722176535,2.980379505,3.675766836,3.492422747,1,0.5 h,1,Vem,1,0 uM,1
405,3.650716768,3.289858989,3.783149344,3.891367932,1,0.5 h,1,Vem,1,0 uM,1
406,3.70954195,2.960875882,3.743372198,3.58570087,1,0.5 h,1,Vem,1,0 uM,1
407,3.617188759,3.15653205,3.586280083,3.780114247,1,0.5 h,1,Vem,1,0 uM,1
408,3.563879348,3.114211715,3.408566276,3.643472508,1,0.5 h,1,Vem,1,0 uM,1
409,3.50611825,3.006279223,3.663839837,3.520886655,1,0.5 h,1,Vem,1,0 uM,1
410,3.537999395,2.934242191,3.801473364,3.686841507,1,0.5 h,1,Vem,1,0 uM,1
411,3.646538776,3.074771231,3.770962279,3.621702328,1,0.5 h,1,Vem,1,0 uM,1
412,4.135696882,3.223063072,3.855079748,3.898575408,1,0.5 h,1,Vem,1,0 uM,1
413,3.419053663,2.774897339,3.550973412,3.212203616,1,0.5 h,1,Vem,1,0 uM,1
414,3.556413252,2.910973177,3.492567072,3.452639908,1,0.5 h,1,Vem,1,0 uM,1
415,3.568121771,3.17229668,3.507372247,3.964337471,1,0.5 h,1,Vem,1,0 uM,1
416,3.855387178,3.048197884,3.513260982,3.908920292,1,0.5 h,1,Vem,1,0 uM,1
417,3.59662757,3.096012528,3.632512233,3.884670338,1,0.5 h,1,Vem,1,0 uM,1
418,3.718967492,2.962072979,3.506469185,3.64731835,1,0.5 h,1,Vem,1,0 uM,1
419,3.424091345,2.901454298,3.55394369,3.535972375,1,0.5 h,1,Vem,1,0 uM,1
420,3.622997234,2.850011883,3.500663274,3.843080746,1,0.5 h,1,Vem,1,0 uM,1
421,3.560632,2.925500384,3.529286587,3.277105145,1,0.5 h,1,Vem,1,0 uM,1
422,3.529035474,2.884535782,3.492864504,3.524744888,1,0.5 h,1,Vem,1,0 uM,1
423,3.844063997,3.185104819,3.869429135,3.278852654,1,0.5 h,1,Vem,1,0 uM,1
424,3.65429757,2.912412753,3.653054301,3.969775367,1,0.5 h,1,Vem,1,0 uM,1
425,3.584828629,2.755202544,3.351811763,3.123440771,1,0.5 h,1,Vem,1,0 uM,1
426,3.931423251,2.689965697,3.78327191,3.239469776,1,0.5 h,1,Vem,1,0 uM,1
427,3.826999178,3.12200922,3.854161282,3.385660491,1,0.5 h,1,Vem,1,0 uM,1
428,3.592761133,2.820456791,3.554139668,3.342065078,1,0.5 h,1,Vem,1,0 uM,1
429,3.63628658,3.045157238,3.520261233,3.188445691,1,0.5 h,1,Vem,1,0 uM,1
430,3.957705939,3.06135346,3.655078396,3.698510458,1,0.5 h,1,Vem,1,0 uM,1
431,3.802683609,2.983414415,3.631182636,3.776464395,1,0.5 h,1,Vem,1,0 uM,1
432,3.75948897,2.8597741,3.635907084,3.376652877,1,0.5 h,1,Vem,1,0 uM,1
433,3.983048168,2.990807506,3.756806121,3.249138419,1,0.5 h,1,Vem,1,0 uM,1
434,3.665046161,3.034227631,3.75798243,3.531709113,1,0.5 h,1,Vem,1,0 uM,1
435,3.664192072,3.01873858,3.458953057,3.4939789,1,0.5 h,1,Vem,1,0 uM,1
436,3.720742191,2.858784442,3.590151107,3.5443313,1,0.5 h,1,Vem,1,0 uM,1
437,3.554553626,3.201327436,3.597548882,4.183460239,1,0.5 h,1,Vem,1,0 uM,1
438,3.63041151,2.824538263,3.560409402,3.425495189,1,0.5 h,1,Vem,1,0 uM,1
439,3.483869238,3.12693985,3.438098693,3.490439435,1,0.5 h,1,Vem,1,0 uM,1
440,3.54405627,2.984689583,3.52540061,3.882547777,1,0.5 h,1,Vem,1,0 uM,1
441,3.54759878,3.138019474,3.514627,3.942913801,1,0.5 h,1,Vem,1,0 uM,1
442,3.56565649,3.005615246,3.807862389,3.246948646,1,0.5 h,1,Vem,1,0 uM,1
443,3.568123743,2.863608813,3.676710779,3.490637937,1,0.5 h,1,Vem,1,0 uM,1
444,3.893046369,3.132548367,3.703215809,3.690259751,1,0.5 h,1,Vem,1,0 uM,1
445,3.674992837,2.989661229,3.520586938,3.919555639,1,0.5 h,1,Vem,1,0 uM,1
446,3.530148357,2.982644363,3.610814628,3.62347051,1,0.5 h,1,Vem,1,0 uM,1
447,4.064588648,3.053330113,3.819396869,3.845419842,1,0.5 h,1,Vem,1,0 uM,1
448,3.46531515,3.002182465,3.522169196,3.530867997,1,0.5 h,1,Vem,1,0 uM,1
449,3.628490776,2.775255113,3.497786116,3.30786864,1,0.5 h,1,Vem,1,0 uM,1
450,3.767951384,3.185973822,3.817507717,3.792712691,1,0.5 h,1,Vem,1,0 uM,1
451,3.685247965,3.098288738,3.484414082,3.599698163,1,0.5 h,1,Vem,1,0 uM,1
452,3.369131929,2.83893422,3.484837033,3.754027765,1,0.5 h,1,Vem,1,0 uM,1
453,3.770967529,3.036901027,3.650798209,3.525404391,1,0.5 h,1,Vem,1,0 uM,1
454,3.780432324,2.977791022,3.491365962,3.752796942,1,0.5 h,1,Vem,1,0 uM,1
455,3.958199588,3.148359564,3.690696048,3.528199473,1,0.5 h,1,Vem,1,0 uM,1
456,4.04558361,3.317312867,3.848608956,3.512227407,1,0.5 h,1,Vem,1,0 uM,1
457,3.653564991,3.017196816,3.562197862,3.765945509,1,0.5 h,1,Vem,1,0 uM,1
458,3.851998363,3.218925783,3.586959236,3.87057808,1,0.5 h,1,Vem,1,0 uM,1
459,3.709251233,2.960839025,3.697913379,3.506724985,1,0.5 h,1,Vem,1,0 uM,1
460,3.755445169,2.958609851,3.505607474,3.272311272,1,0.5 h,1,Vem,1,0 uM,1
461,3.848920229,3.199320722,3.670552088,4.161712021,1,0.5 h,1,Vem,1,0 uM,1
462,3.669647099,2.988947865,3.466680934,3.710023581,1,0.5 h,1,Vem,1,0 uM,1
463,3.692714062,2.721514452,3.647516567,3.48512842,1,0.5 h,1,Vem,1,0 uM,1
464,3.754104509,3.208385294,3.600201949,3.657533747,1,0.5 h,1,Vem,1,0 uM,1
465,3.827092292,3.11458117,3.783131003,3.604222164,1,0.5 h,1,Vem,1,0 uM,1
466,3.556914174,2.879181234,3.558103174,3.566787751,1,0.5 h,1,Vem,1,0 uM,1
467,3.941990442,3.074363703,3.632569766,3.717763013,1,0.5 h,1,Vem,1,0 uM,1
468,3.952743933,3.059717883,3.750049485,3.605905525,1,0.5 h,1,Vem,1,0 uM,1
469,3.389748574,2.624219677,3.511134598,3.787531301,1,0.5 h,1,Vem,1,0 uM,1
470,3.747916755,2.907363052,3.794242976,3.645497492,1,0.5 h,1,Vem,1,0 uM,1
471,4.083883105,3.304501073,3.655304463,3.929578075,1,0.5 h,1,Vem,1,0 uM,1
472,3.832567653,2.871103466,3.765294105,3.436900768,1,0.5 h,1,Vem,1,0 uM,1
473,3.583247953,2.867384347,3.522654485,3.640726994,1,0.5 h,1,Vem,1,0 uM,1
474,3.775934055,3.116182319,3.605249993,3.667875661,1,0.5 h,1,Vem,1,0 uM,1
475,3.58827952,2.973286776,3.502897069,3.471634867,1,0.5 h,1,Vem,1,0 uM,1
476,3.648236016,3.06321029,3.448839884,3.643634058,1,0.5 h,1,Vem,1,0 uM,1
477,3.460108141,2.868421573,3.5690288,3.532398619,1,0.5 h,1,Vem,1,0 uM,1
478,3.940014654,3.164230891,3.725758354,3.542620569,1,0.5 h,1,Vem,1,0 uM,1
479,3.173186962,2.895706453,3.522204467,3.848735994,1,0.5 h,1,Vem,1,0 uM,1
480,4.00832844,3.028624684,3.662466047,3.668577859,1,0.5 h,1,Vem,1,0 uM,1
481,3.634291989,3.204335919,3.636383103,3.478092624,1,0.5 h,1,Vem,1,0 uM,1
482,3.764129145,3.07982202,3.510147757,3.406904185,1,0.5 h,1,Vem,1,0 uM,1
483,3.606300114,2.957588321,3.464319495,3.459689229,1,0.5 h,1,Vem,1,0 uM,1
484,3.609242247,3.025551268,3.683643488,3.572854043,1,0.5 h,1,Vem,1,0 uM,1
485,3.665264829,3.193347166,3.630774408,3.533733801,1,0.5 h,1,Vem,1,0 uM,1
486,3.743363371,3.1617616,3.476019866,3.450534383,1,0.5 h,1,Vem,1,0 uM,1
487,3.64385141,3.23349847,3.775980341,3.866802925,1,0.5 h,1,Vem,1,0 uM,1
488,3.623189411,3.138341667,3.660779777,3.805735052,1,0.5 h,1,Vem,1,0 uM,1
489,3.766254263,3.132974271,3.561360909,3.492479547,1,0.5 h,1,Vem,1,0 uM,1
490,3.727809706,3.305133664,3.675273225,3.725964927,1,0.5 h,1,Vem,1,0 uM,1
491,3.644300535,3.013592086,3.602409338,3.4924567,1,0.5 h,1,Vem,1,0 uM,1
492,3.546223745,2.755294037,3.522366562,3.437709858,1,0.5 h,1,Vem,1,0 uM,1
493,3.591399862,2.873308971,3.472190834,3.677307008,1,0.5 h,1,Vem,1,0 uM,1
494,3.851306594,3.01304185,3.657680274,3.771628629,1,0.5 h,1,Vem,1,0 uM,1
495,3.461557912,2.969716494,3.56411363,3.575796548,1,0.5 h,1,Vem,1,0 uM,1
496,3.380418734,3.17240719,3.558766349,3.718212937,1,0.5 h,1,Vem,1,0 uM,1
497,3.618929492,2.87864202,3.587978066,3.757796611,1,0.5 h,1,Vem,1,0 uM,1
498,3.465738764,3.150925236,3.419571542,4.344806049,1,0.5 h,1,Vem,1,0 uM,1
499,3.73986062,2.966323192,3.895105508,3.71322926,1,0.5 h,1,Vem,1,0 uM,1
500,3.586369777,2.946649984,3.344911194,3.633198327,1,0.5 h,1,Vem,1,0 uM,1
501,3.830830001,2.945568302,3.658470523,3.347464091,1,0.5 h,1,Vem,1,0 uM,1
502,3.42114994,3.08534355,3.521491287,3.55116233,1,0.5 h,1,Vem,1,0 uM,1
503,3.709359839,3.190186639,3.461686551,3.495091352,1,0.5 h,1,Vem,1,0 uM,1
504,3.66531276,3.039038299,3.674967557,3.662472835,1,0.5 h,1,Vem,1,0 uM,1
505,3.537756623,2.979082302,3.546802491,3.741033173,1,0.5 h,1,Vem,1,0 uM,1
506,3.69327838,3.20135035,3.730567116,3.876643272,1,0.5 h,1,Vem,1,0 uM,1
507,3.503535053,2.983399147,3.475777477,3.632250245,1,0.5 h,1,Vem,1,0 uM,1
508,3.692459839,3.09601544,3.604564011,3.622611965,1,0.5 h,1,Vem,1,0 uM,1
509,3.845011041,3.048784317,3.747554608,3.762713913,1,0.5 h,1,Vem,1,0 uM,1
510,3.840050412,3.021836889,3.759617009,3.558010234,1,0.5 h,1,Vem,1,0 uM,1
511,3.711566356,3.12292316,3.396293206,3.831149691,1,0.5 h,1,Vem,1,0 uM,1
512,3.559849233,3.056196267,3.438350282,3.335752509,1,0.5 h,1,Vem,1,0 uM,1
513,3.948440241,3.150058837,3.732907301,3.509597818,1,0.5 h,1,Vem,1,0 uM,1
514,3.812249529,3.004975516,3.559747647,3.544997831,1,0.5 h,1,Vem,1,0 uM,1
515,3.800912976,2.942939437,3.808175795,3.873935582,1,0.5 h,1,Vem,1,0 uM,1
516,3.848880857,3.142700182,3.584713052,3.499849399,1,0.5 h,1,Vem,1,0 uM,1
517,3.575149976,3.126990812,3.523045821,3.624482511,1,0.5 h,1,Vem,1,0 uM,1
518,3.622105859,3.110051004,3.606267841,3.850521295,1,0.5 h,1,Vem,1,0 uM,1
519,3.789969718,3.010148423,3.660340201,3.822654564,1,0.5 h,1,Vem,1,0 uM,1
520,3.844697503,2.801988247,3.738264877,3.246731103,1,0.5 h,1,Vem,1,0 uM,1
521,3.588361987,3.003429943,3.652314275,3.496046606,1,0.5 h,1,Vem,1,0 uM,1
522,3.803817642,3.070249025,3.639051612,3.632610115,1,0.5 h,1,Vem,1,0 uM,1
523,3.33214196,3.11400855,3.449258646,3.580423532,1,0.5 h,1,Vem,1,0 uM,1
524,3.731423374,3.395959788,3.79995735,3.887588804,1,0.5 h,1,Vem,1,0 uM,1
525,3.446241378,3.024063339,3.641907193,3.585723255,1,0.5 h,1,Vem,1,0 uM,1
526,3.731129412,3.202725907,3.631414695,3.678490688,1,0.5 h,1,Vem,1,0 uM,1
527,3.764385353,3.129546266,3.586602615,3.874635394,1,0.5 h,1,Vem,1,0 uM,1
528,3.533544746,2.943700268,3.52837795,3.636736762,1,0.5 h,1,Vem,1,0 uM,1
529,3.734955839,3.056071359,3.611098429,3.764765191,1,0.5 h,1,Vem,1,0 uM,1
530,3.590337708,3.082307665,3.628941069,3.694943378,1,0.5 h,1,Vem,1,0 uM,1
531,3.588957707,2.903520312,3.449315109,3.644064039,1,0.5 h,1,Vem,1,0 uM,1
532,3.858121528,2.890045746,3.752679468,3.673855993,1,0.5 h,1,Vem,1,0 uM,1
533,3.594143665,2.967759638,3.686236557,3.40488405,1,0.5 h,1,Vem,1,0 uM,1
534,3.505070777,3.053302631,3.6075511,3.753737946,1,0.5 h,1,Vem,1,0 uM,1
535,3.693451473,2.787944703,3.42865629,3.586782106,1,0.5 h,1,Vem,1,0 uM,1
536,3.645967137,3.077733109,3.574464375,3.620991803,1,0.5 h,1,Vem,1,0 uM,1
537,3.819815791,2.968862689,3.538501926,3.540743179,1,0.5 h,1,Vem,1,0 uM,1
538,3.676240865,3.082865344,3.582332339,3.655518226,1,0.5 h,1,Vem,1,0 uM,1
539,3.989852546,2.960731431,3.802693798,3.254677598,1,0.5 h,1,Vem,1,0 uM,1
540,3.588964071,2.836108473,3.472022781,3.403666656,1,0.5 h,1,Vem,1,0 uM,1
541,3.806625153,3.03551691,3.896359777,3.445255235,1,0.5 h,1,Vem,1,0 uM,1
542,3.655980414,3.036241828,3.548899227,3.628967899,1,0.5 h,1,Vem,1,0 uM,1
543,3.572103972,2.945503109,3.873767417,3.507168889,1,0.5 h,1,Vem,1,0 uM,1
544,3.866322613,3.22318088,3.815558053,3.699238868,1,0.5 h,1,Vem,1,0 uM,1
545,3.702561801,2.585281858,3.827186798,3.155374714,1,0.5 h,1,Vem,1,0 uM,1
546,3.968121401,3.034609891,3.89881429,3.823446533,1,0.5 h,1,Vem,1,0 uM,1
547,3.675306832,3.03279698,3.502533202,3.768713599,1,0.5 h,1,Vem,1,0 uM,1
548,3.61527718,3.085008137,3.52086445,3.450843382,1,0.5 h,1,Vem,1,0 uM,1
549,4.0014372,3.037449324,3.713924182,3.406673656,1,0.5 h,1,Vem,1,0 uM,1
550,3.785215179,3.06968796,3.555971287,3.38387527,1,0.5 h,1,Vem,1,0 uM,1
551,3.523918873,3.12637501,3.638692493,3.749886302,1,0.5 h,1,Vem,1,0 uM,1
552,3.780675526,3.162086862,3.659030259,3.50454759,1,0.5 h,1,Vem,1,0 uM,1
553,3.690947311,2.97955021,3.420422313,3.633758644,1,0.5 h,1,Vem,1,0 uM,1
554,3.738825685,3.145437571,3.675393185,4.018298981,1,0.5 h,1,Vem,1,0 uM,1
555,3.539748497,2.84555867,3.526767341,3.836444031,1,0.5 h,1,Vem,1,0 uM,1
556,3.710186298,3.05967266,3.606166855,3.691101561,1,0.5 h,1,Vem,1,0 uM,1
557,3.738553483,3.03855103,3.531102359,3.617666843,1,0.5 h,1,Vem,1,0 uM,1
558,3.946864551,3.113180343,3.79463414,3.375623595,1,0.5 h,1,Vem,1,0 uM,1
559,3.710400736,2.999622359,3.612018575,3.817417527,1,0.5 h,1,Vem,1,0 uM,1
560,3.584173121,2.820936137,3.483186757,3.889224281,1,0.5 h,1,Vem,1,0 uM,1
561,3.477394061,2.833984413,3.346948491,3.767651924,1,0.5 h,1,Vem,1,0 uM,1
562,3.583644154,3.067323035,3.551604947,3.765359174,1,0.5 h,1,Vem,1,0 uM,1
